,machineID,dt_truncated,comp1sum,comp2sum,comp3sum,comp4sum
55152,84,2015-02-21 01:00:00,100.0,250.0,100.0,265.0
55153,84,2015-06-17 14:00:00,216.0,366.0,216.0,381.0
55154,84,2015-07-29 02:00:00,258.0,408.0,258.0,423.0
55155,84,2015-09-12 02:00:00,303.0,453.0,303.0,468.0
55156,84,2015-09-18 14:00:00,309.0,459.0,309.0,474.0
55157,85,2015-01-28 01:00:00,196.0,91.0,226.0,166.0
55158,85,2015-10-02 14:00:00,443.0,338.0,473.0,413.0
55159,86,2015-04-25 02:00:00,118.0,328.0,313.0,298.0
55160,86,2015-05-05 14:00:00,128.0,338.0,323.0,308.0
55161,86,2015-07-27 14:00:00,211.0,421.0,406.0,391.0
55162,86,2015-09-30 02:00:00,276.0,486.0,471.0,456.0
55163,87,2015-01-03 13:00:00,21.0,96.0,96.0,81.0
55164,87,2015-02-12 13:00:00,61.0,136.0,136.0,121.0
55165,87,2015-02-23 01:00:00,72.0,147.0,147.0,132.0
55166,87,2015-12-14 13:00:00,366.0,441.0,441.0,426.0
55167,88,2015-04-27 02:00:00,240.0,300.0,225.0,270.0
55168,88,2015-08-15 02:00:00,350.0,410.0,335.0,380.0
55169,88,2015-12-01 13:00:00,458.0,518.0,443.0,488.0
55170,89,2015-02-27 01:00:00,61.0,211.0,91.0,61.0
55171,89,2015-04-02 02:00:00,95.0,245.0,125.0,95.0
55172,90,2015-06-10 02:00:00,269.0,224.0,359.0,209.0
55173,90,2015-06-28 14:00:00,287.0,242.0,377.0,227.0
55174,90,2015-09-17 02:00:00,368.0,323.0,458.0,308.0
55175,90,2015-10-31 01:00:00,412.0,367.0,502.0,352.0
55176,91,2015-05-09 02:00:00,147.0,177.0,312.0,222.0
55177,91,2015-05-24 14:00:00,162.0,192.0,327.0,237.0
55178,92,2015-02-06 01:00:00,235.0,70.0,145.0,100.0
55179,92,2015-04-26 14:00:00,314.0,149.0,224.0,179.0
55180,92,2015-06-01 14:00:00,350.0,185.0,260.0,215.0
55181,92,2015-06-17 02:00:00,366.0,201.0,276.0,231.0
55182,92,2015-06-20 14:00:00,369.0,204.0,279.0,234.0
55183,92,2015-07-29 02:00:00,408.0,243.0,318.0,273.0
55184,93,2015-03-16 01:00:00,243.0,198.0,288.0,198.0
55185,93,2015-04-01 14:00:00,259.0,214.0,304.0,214.0
55186,93,2015-04-11 02:00:00,269.0,224.0,314.0,224.0
55187,93,2015-05-20 02:00:00,308.0,263.0,353.0,263.0
55188,93,2015-07-11 14:00:00,360.0,315.0,405.0,315.0
55189,93,2015-08-27 02:00:00,407.0,362.0,452.0,362.0
55190,93,2015-08-29 14:00:00,409.0,364.0,454.0,364.0
55191,93,2015-10-30 01:00:00,471.0,426.0,516.0,426.0
55192,94,2015-02-01 01:00:00,200.0,50.0,155.0,155.0
55193,94,2015-07-25 14:00:00,374.0,224.0,329.0,329.0
55194,94,2015-09-12 14:00:00,423.0,273.0,378.0,378.0
55195,94,2015-11-04 13:00:00,476.0,326.0,431.0,431.0
55196,95,2015-01-22 01:00:00,220.0,145.0,205.0,235.0
55197,95,2015-02-07 13:00:00,236.0,161.0,221.0,251.0
55198,95,2015-09-26 02:00:00,467.0,392.0,452.0,482.0
55199,96,2015-03-07 13:00:00,279.0,204.0,204.0,204.0
55200,96,2015-07-28 14:00:00,422.0,347.0,347.0,347.0
55201,96,2015-08-14 14:00:00,439.0,364.0,364.0,364.0
55202,96,2015-11-01 13:00:00,518.0,443.0,443.0,443.0
55203,97,2015-05-07 14:00:00,310.0,310.0,235.0,310.0
55204,97,2015-09-09 14:00:00,435.0,435.0,360.0,435.0
55205,98,2015-09-23 02:00:00,389.0,329.0,389.0,359.0
55206,98,2015-12-01 13:00:00,458.0,398.0,458.0,428.0
55207,99,2015-04-24 02:00:00,162.0,117.0,117.0,282.0
55208,99,2015-05-06 14:00:00,174.0,129.0,129.0,294.0
55209,99,2015-06-13 14:00:00,212.0,167.0,167.0,332.0
55210,99,2015-10-13 14:00:00,334.0,289.0,289.0,454.0
55211,100,2015-02-17 13:00:00,156.0,66.0,81.0,171.0
55212,100,2015-11-06 01:00:00,418.0,328.0,343.0,433.0
55213,1,2015-01-12 01:00:00,30.0,225.0,165.0,180.0
55214,1,2015-06-29 02:00:00,198.0,393.0,333.0,348.0
55215,1,2015-07-13 14:00:00,212.0,407.0,347.0,362.0
55216,1,2015-08-01 14:00:00,231.0,426.0,366.0,381.0
55217,1,2015-08-16 02:00:00,246.0,441.0,381.0,396.0
55218,2,2015-04-25 02:00:00,313.0,253.0,283.0,148.0
55219,2,2015-06-05 14:00:00,354.0,294.0,324.0,189.0
55220,2,2015-09-08 02:00:00,449.0,389.0,419.0,284.0
55221,2,2015-09-17 02:00:00,458.0,398.0,428.0,293.0
55222,2,2015-11-12 01:00:00,514.0,454.0,484.0,349.0
55223,2,2015-12-15 13:00:00,547.0,487.0,517.0,382.0
55224,3,2015-01-04 01:00:00,142.0,37.0,202.0,187.0
55225,3,2015-03-08 13:00:00,205.0,100.0,265.0,250.0
55226,3,2015-08-13 14:00:00,363.0,258.0,423.0,408.0
55227,3,2015-09-09 14:00:00,390.0,285.0,450.0,435.0
55228,4,2015-03-22 01:00:00,234.0,279.0,129.0,99.0
55229,4,2015-07-11 02:00:00,345.0,390.0,240.0,210.0
55230,4,2015-09-24 14:00:00,420.0,465.0,315.0,285.0
55231,4,2015-10-25 13:00:00,451.0,496.0,346.0,316.0
55232,5,2015-01-09 13:00:00,87.0,132.0,147.0,102.0
55233,5,2015-01-26 01:00:00,104.0,149.0,164.0,119.0
55234,5,2015-07-17 14:00:00,276.0,321.0,336.0,291.0
55235,5,2015-10-02 14:00:00,353.0,398.0,413.0,368.0
55236,5,2015-10-20 02:00:00,371.0,416.0,431.0,386.0
55237,5,2015-12-30 01:00:00,442.0,487.0,502.0,457.0
55238,6,2015-07-11 02:00:00,195.0,405.0,300.0,300.0
55239,6,2015-09-22 14:00:00,268.0,478.0,373.0,373.0
55240,6,2015-11-02 01:00:00,309.0,519.0,414.0,414.0
55241,7,2015-03-17 13:00:00,259.0,214.0,259.0,109.0
55242,7,2015-04-25 14:00:00,298.0,253.0,298.0,148.0
55243,7,2015-07-17 02:00:00,381.0,336.0,381.0,231.0
55244,7,2015-07-17 14:00:00,381.0,336.0,381.0,231.0
55245,7,2015-10-08 02:00:00,464.0,419.0,464.0,314.0
55246,8,2015-04-25 14:00:00,148.0,193.0,238.0,133.0
55247,8,2015-07-03 14:00:00,217.0,262.0,307.0,202.0
55248,8,2015-08-30 02:00:00,275.0,320.0,365.0,260.0
55249,8,2015-09-20 14:00:00,296.0,341.0,386.0,281.0
55250,9,2015-01-08 13:00:00,221.0,221.0,11.0,41.0
55251,9,2015-08-04 02:00:00,429.0,429.0,219.0,249.0
55252,9,2015-08-05 14:00:00,430.0,430.0,220.0,250.0
55253,9,2015-10-23 14:00:00,509.0,509.0,299.0,329.0
55254,9,2015-12-08 01:00:00,555.0,555.0,345.0,375.0
55255,10,2015-04-14 14:00:00,182.0,227.0,302.0,197.0
55256,10,2015-05-06 14:00:00,204.0,249.0,324.0,219.0
55257,10,2015-08-29 02:00:00,319.0,364.0,439.0,334.0
55258,10,2015-10-17 02:00:00,368.0,413.0,488.0,383.0
55259,10,2015-11-22 13:00:00,404.0,449.0,524.0,419.0
55260,11,2015-12-23 01:00:00,525.0,570.0,525.0,405.0
55261,12,2015-03-21 13:00:00,128.0,218.0,233.0,203.0
55262,12,2015-06-27 02:00:00,226.0,316.0,331.0,301.0
55263,12,2015-08-19 14:00:00,279.0,369.0,384.0,354.0
55264,12,2015-11-26 13:00:00,378.0,468.0,483.0,453.0
55265,13,2015-01-11 13:00:00,209.0,14.0,44.0,134.0
55266,13,2015-03-19 13:00:00,276.0,81.0,111.0,201.0
55267,13,2015-05-28 14:00:00,346.0,151.0,181.0,271.0
55268,14,2015-03-11 13:00:00,223.0,148.0,118.0,238.0
55269,14,2015-08-19 14:00:00,384.0,309.0,279.0,399.0
55270,15,2015-01-22 13:00:00,220.0,160.0,40.0,145.0
55271,15,2015-04-18 14:00:00,306.0,246.0,126.0,231.0
55272,15,2015-07-31 02:00:00,410.0,350.0,230.0,335.0
55273,15,2015-08-01 14:00:00,411.0,351.0,231.0,336.0
55274,15,2015-08-20 02:00:00,430.0,370.0,250.0,355.0
55275,15,2015-09-03 02:00:00,444.0,384.0,264.0,369.0
55276,16,2015-04-06 02:00:00,144.0,174.0,159.0,309.0
55277,16,2015-05-09 02:00:00,177.0,207.0,192.0,342.0
55278,16,2015-05-23 02:00:00,191.0,221.0,206.0,356.0
55279,16,2015-07-16 02:00:00,245.0,275.0,260.0,410.0
55280,16,2015-07-27 14:00:00,256.0,286.0,271.0,421.0
55281,16,2015-08-24 14:00:00,284.0,314.0,299.0,449.0
55282,17,2015-01-29 13:00:00,62.0,152.0,167.0,122.0
55283,17,2015-03-28 13:00:00,120.0,210.0,225.0,180.0
55284,17,2015-04-13 02:00:00,136.0,226.0,241.0,196.0
55285,17,2015-08-17 14:00:00,262.0,352.0,367.0,322.0
55286,17,2015-09-17 14:00:00,293.0,383.0,398.0,353.0
55287,17,2015-12-28 01:00:00,395.0,485.0,500.0,455.0
55288,18,2015-12-07 13:00:00,374.0,479.0,554.0,539.0
55289,20,2015-03-06 13:00:00,278.0,278.0,128.0,248.0
55290,20,2015-03-24 01:00:00,296.0,296.0,146.0,266.0
55291,20,2015-07-01 14:00:00,395.0,395.0,245.0,365.0
55292,20,2015-09-10 14:00:00,466.0,466.0,316.0,436.0
55293,20,2015-09-12 14:00:00,468.0,468.0,318.0,438.0
55294,20,2015-09-13 14:00:00,469.0,469.0,319.0,439.0
55295,20,2015-10-08 14:00:00,494.0,494.0,344.0,464.0
55296,20,2015-11-15 13:00:00,532.0,532.0,382.0,502.0
55297,20,2015-12-22 13:00:00,569.0,569.0,419.0,539.0
55298,20,2015-12-31 01:00:00,578.0,578.0,428.0,548.0
55299,21,2015-02-26 13:00:00,90.0,150.0,270.0,165.0
55300,21,2015-07-18 02:00:00,232.0,292.0,412.0,307.0
55301,22,2015-06-21 02:00:00,175.0,310.0,370.0,190.0
55302,22,2015-07-21 14:00:00,205.0,340.0,400.0,220.0
55303,22,2015-12-29 01:00:00,366.0,501.0,561.0,381.0
55304,23,2015-07-06 02:00:00,220.0,220.0,265.0,265.0
55305,23,2015-08-06 14:00:00,251.0,251.0,296.0,296.0
55306,23,2015-09-10 02:00:00,286.0,286.0,331.0,331.0
55307,24,2015-03-13 01:00:00,180.0,255.0,150.0,210.0
55308,24,2015-04-13 02:00:00,211.0,286.0,181.0,241.0
55309,24,2015-08-23 02:00:00,343.0,418.0,313.0,373.0
55310,25,2015-01-11 13:00:00,104.0,44.0,209.0,104.0
55311,25,2015-04-11 14:00:00,194.0,134.0,299.0,194.0
55312,25,2015-11-15 13:00:00,412.0,352.0,517.0,412.0
55313,26,2015-06-11 02:00:00,240.0,375.0,360.0,195.0
55314,26,2015-06-12 02:00:00,241.0,376.0,361.0,196.0
55315,26,2015-09-21 14:00:00,342.0,477.0,462.0,297.0
55316,27,2015-06-13 14:00:00,302.0,182.0,227.0,257.0
55317,27,2015-10-21 02:00:00,432.0,312.0,357.0,387.0
55318,27,2015-12-15 01:00:00,487.0,367.0,412.0,442.0
55319,28,2015-01-03 01:00:00,201.0,96.0,186.0,111.0
55320,28,2015-01-19 13:00:00,217.0,112.0,202.0,127.0
55321,28,2015-01-26 13:00:00,224.0,119.0,209.0,134.0
55322,28,2015-10-27 13:00:00,498.0,393.0,483.0,408.0
55323,28,2015-11-03 13:00:00,505.0,400.0,490.0,415.0
55324,29,2015-02-09 13:00:00,103.0,43.0,208.0,178.0
55325,29,2015-02-13 13:00:00,107.0,47.0,212.0,182.0
55326,29,2015-04-07 14:00:00,160.0,100.0,265.0,235.0
55327,30,2015-09-09 14:00:00,435.0,285.0,405.0,435.0
55328,30,2015-12-31 01:00:00,548.0,398.0,518.0,548.0
55329,31,2015-03-17 13:00:00,244.0,214.0,169.0,214.0
55330,31,2015-04-03 02:00:00,261.0,231.0,186.0,231.0
55331,31,2015-04-12 02:00:00,270.0,240.0,195.0,240.0
55332,31,2015-05-10 14:00:00,298.0,268.0,223.0,268.0
55333,31,2015-05-29 14:00:00,317.0,287.0,242.0,287.0
55334,31,2015-06-30 14:00:00,349.0,319.0,274.0,319.0
55335,31,2015-07-28 02:00:00,377.0,347.0,302.0,347.0
55336,31,2015-11-30 01:00:00,502.0,472.0,427.0,472.0
55337,31,2015-12-14 01:00:00,516.0,486.0,441.0,486.0
55338,32,2015-01-04 13:00:00,112.0,22.0,157.0,82.0
55339,32,2015-04-20 02:00:00,218.0,128.0,263.0,188.0
55340,32,2015-08-31 02:00:00,351.0,261.0,396.0,321.0
55341,32,2015-09-28 14:00:00,379.0,289.0,424.0,349.0
55342,32,2015-11-06 13:00:00,418.0,328.0,463.0,388.0
55343,32,2015-12-15 13:00:00,457.0,367.0,502.0,427.0
55344,33,2015-08-16 02:00:00,336.0,351.0,261.0,306.0
55345,34,2015-01-05 01:00:00,158.0,113.0,98.0,203.0
55346,34,2015-02-23 13:00:00,207.0,162.0,147.0,252.0
55347,34,2015-04-05 02:00:00,248.0,203.0,188.0,293.0
55348,34,2015-12-09 13:00:00,496.0,451.0,436.0,541.0
55349,35,2015-07-28 14:00:00,227.0,362.0,287.0,407.0
55350,35,2015-09-06 02:00:00,267.0,402.0,327.0,447.0
55351,36,2015-05-18 14:00:00,306.0,231.0,216.0,306.0
55352,36,2015-12-06 13:00:00,508.0,433.0,418.0,508.0
55353,37,2015-02-28 01:00:00,152.0,272.0,182.0,197.0
55354,37,2015-07-23 02:00:00,297.0,417.0,327.0,342.0
55355,37,2015-07-24 14:00:00,298.0,418.0,328.0,343.0
55356,38,2015-05-31 14:00:00,229.0,319.0,184.0,214.0
55357,38,2015-08-05 02:00:00,295.0,385.0,250.0,280.0
55358,38,2015-08-19 14:00:00,309.0,399.0,264.0,294.0
55359,39,2015-04-06 02:00:00,309.0,129.0,159.0,294.0
55360,39,2015-07-08 02:00:00,402.0,222.0,252.0,387.0
55361,39,2015-07-26 02:00:00,420.0,240.0,270.0,405.0
55362,39,2015-09-13 14:00:00,469.0,289.0,319.0,454.0
55363,39,2015-12-24 01:00:00,571.0,391.0,421.0,556.0
55364,40,2015-01-01 13:00:00,79.0,214.0,139.0,34.0
55365,40,2015-07-20 14:00:00,279.0,414.0,339.0,234.0
55366,40,2015-09-18 02:00:00,339.0,474.0,399.0,294.0
55367,40,2015-09-22 14:00:00,343.0,478.0,403.0,298.0
55368,40,2015-11-25 01:00:00,407.0,542.0,467.0,362.0
55369,41,2015-07-09 14:00:00,283.0,403.0,328.0,343.0
55370,41,2015-07-12 14:00:00,286.0,406.0,331.0,346.0
55371,41,2015-12-25 13:00:00,452.0,572.0,497.0,512.0
55372,42,2015-05-08 14:00:00,236.0,191.0,311.0,296.0
55373,42,2015-12-08 13:00:00,450.0,405.0,525.0,510.0
55374,43,2015-01-29 13:00:00,197.0,227.0,182.0,92.0
55375,43,2015-02-06 13:00:00,205.0,235.0,190.0,100.0
55376,43,2015-03-04 01:00:00,231.0,261.0,216.0,126.0
55377,43,2015-03-24 01:00:00,251.0,281.0,236.0,146.0
55378,43,2015-04-24 14:00:00,282.0,312.0,267.0,177.0
55379,43,2015-08-18 14:00:00,398.0,428.0,383.0,293.0
55380,44,2015-01-01 13:00:00,124.0,169.0,199.0,19.0
55381,44,2015-08-13 14:00:00,348.0,393.0,423.0,243.0
55382,44,2015-10-26 01:00:00,422.0,467.0,497.0,317.0
55383,45,2015-01-01 01:00:00,4.0,124.0,34.0,19.0
55384,45,2015-03-17 13:00:00,79.0,199.0,109.0,94.0
55385,45,2015-05-04 14:00:00,127.0,247.0,157.0,142.0
55386,45,2015-07-15 14:00:00,199.0,319.0,229.0,214.0
55387,45,2015-11-18 13:00:00,325.0,445.0,355.0,340.0
55388,46,2015-01-27 13:00:00,105.0,120.0,225.0,225.0
55389,46,2015-04-21 02:00:00,189.0,204.0,309.0,309.0
55390,46,2015-07-01 02:00:00,260.0,275.0,380.0,380.0
55391,46,2015-09-15 02:00:00,336.0,351.0,456.0,456.0
55392,46,2015-12-05 01:00:00,417.0,432.0,537.0,537.0
55393,46,2015-12-06 13:00:00,418.0,433.0,538.0,538.0
55394,47,2015-01-17 01:00:00,170.0,65.0,80.0,230.0
55395,47,2015-03-11 13:00:00,223.0,118.0,133.0,283.0
55396,47,2015-05-28 02:00:00,301.0,196.0,211.0,361.0
55397,47,2015-07-27 14:00:00,361.0,256.0,271.0,421.0
55398,48,2015-11-05 13:00:00,372.0,357.0,522.0,312.0
55399,48,2015-12-07 01:00:00,404.0,389.0,554.0,344.0
55400,49,2015-02-21 13:00:00,175.0,85.0,205.0,115.0
55401,49,2015-03-19 01:00:00,201.0,111.0,231.0,141.0
55402,49,2015-07-13 02:00:00,317.0,227.0,347.0,257.0
55403,50,2015-01-16 01:00:00,79.0,199.0,139.0,124.0
55404,50,2015-10-22 02:00:00,358.0,478.0,418.0,403.0
55405,50,2015-11-19 01:00:00,386.0,506.0,446.0,431.0
55406,51,2015-05-06 02:00:00,234.0,324.0,159.0,204.0
55407,51,2015-06-14 02:00:00,273.0,363.0,198.0,243.0
55408,51,2015-06-30 02:00:00,289.0,379.0,214.0,259.0
55409,51,2015-07-10 02:00:00,299.0,389.0,224.0,269.0
55410,52,2015-01-14 01:00:00,47.0,227.0,77.0,62.0
55411,52,2015-02-16 13:00:00,80.0,260.0,110.0,95.0
55412,52,2015-03-04 01:00:00,96.0,276.0,126.0,111.0
55413,52,2015-03-06 13:00:00,98.0,278.0,128.0,113.0
55414,52,2015-05-12 02:00:00,165.0,345.0,195.0,180.0
55415,52,2015-08-03 02:00:00,248.0,428.0,278.0,263.0
55416,52,2015-11-20 13:00:00,357.0,537.0,387.0,372.0
55417,52,2015-11-28 13:00:00,365.0,545.0,395.0,380.0
55418,53,2015-05-18 02:00:00,171.0,201.0,216.0,156.0
55419,53,2015-06-06 02:00:00,190.0,220.0,235.0,175.0
55420,53,2015-06-10 02:00:00,194.0,224.0,239.0,179.0
55421,53,2015-06-27 14:00:00,211.0,241.0,256.0,196.0
55422,53,2015-08-12 14:00:00,257.0,287.0,302.0,242.0
55423,54,2015-01-18 01:00:00,21.0,201.0,231.0,111.0
55424,54,2015-02-05 01:00:00,39.0,219.0,249.0,129.0
55425,54,2015-03-03 01:00:00,65.0,245.0,275.0,155.0
55426,54,2015-06-08 14:00:00,162.0,342.0,372.0,252.0
55427,54,2015-10-31 13:00:00,307.0,487.0,517.0,397.0
55428,54,2015-11-14 01:00:00,321.0,501.0,531.0,411.0
55429,55,2015-05-11 14:00:00,329.0,134.0,209.0,329.0
55430,55,2015-06-25 02:00:00,374.0,179.0,254.0,374.0
55431,55,2015-07-18 14:00:00,397.0,202.0,277.0,397.0
55432,55,2015-08-27 02:00:00,437.0,242.0,317.0,437.0
55433,55,2015-09-22 02:00:00,463.0,268.0,343.0,463.0
55434,56,2015-02-04 13:00:00,113.0,188.0,53.0,248.0
55435,56,2015-10-03 02:00:00,354.0,429.0,294.0,489.0
55436,57,2015-06-23 02:00:00,207.0,372.0,312.0,312.0
55437,57,2015-08-16 14:00:00,261.0,426.0,366.0,366.0
55438,58,2015-01-18 13:00:00,81.0,141.0,156.0,201.0
55439,58,2015-02-07 01:00:00,101.0,161.0,176.0,221.0
55440,58,2015-02-07 13:00:00,101.0,161.0,176.0,221.0
55441,58,2015-06-08 02:00:00,222.0,282.0,297.0,342.0
55442,58,2015-10-16 14:00:00,352.0,412.0,427.0,472.0
55443,58,2015-12-17 13:00:00,414.0,474.0,489.0,534.0
55444,59,2015-02-22 01:00:00,56.0,221.0,191.0,116.0
55445,59,2015-06-01 14:00:00,155.0,320.0,290.0,215.0
55446,59,2015-06-17 14:00:00,171.0,336.0,306.0,231.0
55447,60,2015-02-19 13:00:00,263.0,218.0,158.0,143.0
55448,60,2015-03-03 13:00:00,275.0,230.0,170.0,155.0
55449,60,2015-03-21 13:00:00,293.0,248.0,188.0,173.0
55450,60,2015-04-10 02:00:00,313.0,268.0,208.0,193.0
55451,60,2015-06-03 14:00:00,367.0,322.0,262.0,247.0
55452,60,2015-07-19 14:00:00,413.0,368.0,308.0,293.0
55453,60,2015-12-05 13:00:00,552.0,507.0,447.0,432.0
55454,60,2015-12-24 13:00:00,571.0,526.0,466.0,451.0
55455,61,2015-06-29 02:00:00,363.0,333.0,243.0,378.0
55456,62,2015-03-08 01:00:00,190.0,145.0,115.0,205.0
55457,62,2015-06-01 02:00:00,275.0,230.0,200.0,290.0
55458,63,2015-03-25 01:00:00,252.0,162.0,162.0,252.0
55459,63,2015-05-01 02:00:00,289.0,199.0,199.0,289.0
55460,63,2015-12-06 13:00:00,508.0,418.0,418.0,508.0
55461,63,2015-12-14 13:00:00,516.0,426.0,426.0,516.0
55462,64,2015-04-30 02:00:00,243.0,168.0,153.0,288.0
55463,64,2015-05-13 14:00:00,256.0,181.0,166.0,301.0
55464,64,2015-12-20 01:00:00,477.0,402.0,387.0,522.0
55465,64,2015-12-21 13:00:00,478.0,403.0,388.0,523.0
55466,65,2015-01-07 13:00:00,115.0,220.0,175.0,100.0
55467,65,2015-06-21 14:00:00,280.0,385.0,340.0,265.0
55468,65,2015-07-11 14:00:00,300.0,405.0,360.0,285.0
55469,66,2015-03-26 01:00:00,148.0,103.0,253.0,103.0
55470,66,2015-08-08 02:00:00,283.0,238.0,388.0,238.0
55471,67,2015-04-25 14:00:00,298.0,223.0,193.0,163.0
55472,67,2015-06-24 02:00:00,358.0,283.0,253.0,223.0
55473,68,2015-06-06 14:00:00,265.0,175.0,190.0,235.0
55474,68,2015-07-06 14:00:00,295.0,205.0,220.0,265.0
55475,68,2015-07-10 02:00:00,299.0,209.0,224.0,269.0
55476,68,2015-09-02 02:00:00,353.0,263.0,278.0,323.0
55477,69,2015-01-06 01:00:00,39.0,174.0,174.0,84.0
55478,69,2015-03-10 01:00:00,102.0,237.0,237.0,147.0
55479,69,2015-04-09 14:00:00,132.0,267.0,267.0,177.0
55480,69,2015-08-29 14:00:00,274.0,409.0,409.0,319.0
55481,69,2015-09-09 02:00:00,285.0,420.0,420.0,330.0
55482,69,2015-11-13 13:00:00,350.0,485.0,485.0,395.0
55483,70,2015-08-06 14:00:00,266.0,371.0,251.0,401.0
55484,70,2015-12-10 01:00:00,392.0,497.0,377.0,527.0
55485,71,2015-03-24 13:00:00,101.0,206.0,101.0,236.0
55486,71,2015-04-11 02:00:00,119.0,224.0,119.0,254.0
55487,71,2015-09-11 02:00:00,272.0,377.0,272.0,407.0
55488,72,2015-08-15 02:00:00,380.0,290.0,260.0,350.0
55489,72,2015-10-07 14:00:00,433.0,343.0,313.0,403.0
55490,73,2015-01-03 13:00:00,171.0,36.0,96.0,186.0
55491,73,2015-09-11 14:00:00,422.0,287.0,347.0,437.0
55492,73,2015-10-02 14:00:00,443.0,308.0,368.0,458.0
55493,73,2015-12-13 13:00:00,515.0,380.0,440.0,530.0
55494,74,2015-02-03 01:00:00,157.0,157.0,127.0,247.0
55495,74,2015-02-08 13:00:00,162.0,162.0,132.0,252.0
55496,74,2015-03-05 01:00:00,187.0,187.0,157.0,277.0
55497,75,2015-08-04 14:00:00,309.0,264.0,429.0,324.0
55498,75,2015-09-03 14:00:00,339.0,294.0,459.0,354.0
55499,76,2015-04-19 02:00:00,127.0,292.0,142.0,127.0
55500,76,2015-08-14 02:00:00,244.0,409.0,259.0,244.0
55501,76,2015-09-03 02:00:00,264.0,429.0,279.0,264.0
55502,76,2015-11-18 13:00:00,340.0,505.0,355.0,340.0
55503,77,2015-06-07 02:00:00,206.0,251.0,311.0,251.0
55504,77,2015-08-08 02:00:00,268.0,313.0,373.0,313.0
55505,77,2015-09-13 02:00:00,304.0,349.0,409.0,349.0
55506,77,2015-10-09 14:00:00,330.0,375.0,435.0,375.0
55507,79,2015-01-19 13:00:00,22.0,232.0,127.0,187.0
55508,80,2015-01-11 01:00:00,44.0,74.0,44.0,104.0
55509,80,2015-02-18 13:00:00,82.0,112.0,82.0,142.0
55510,80,2015-04-07 14:00:00,130.0,160.0,130.0,190.0
55511,81,2015-11-01 13:00:00,473.0,518.0,488.0,473.0
55512,81,2015-11-09 13:00:00,481.0,526.0,496.0,481.0
55513,82,2015-01-30 01:00:00,198.0,108.0,228.0,123.0
55514,82,2015-08-23 02:00:00,403.0,313.0,433.0,328.0
55515,82,2015-10-08 02:00:00,449.0,359.0,479.0,374.0
55516,83,2015-03-01 13:00:00,63.0,168.0,123.0,138.0
55517,83,2015-06-22 02:00:00,176.0,281.0,236.0,251.0
55518,83,2015-07-19 02:00:00,203.0,308.0,263.0,278.0
55519,83,2015-09-18 14:00:00,264.0,369.0,324.0,339.0
55520,83,2015-11-01 13:00:00,308.0,413.0,368.0,383.0
55521,83,2015-11-14 13:00:00,321.0,426.0,381.0,396.0
55522,84,2015-04-17 02:00:00,155.0,305.0,155.0,320.0
55523,84,2015-09-03 14:00:00,294.0,444.0,294.0,459.0
55524,85,2015-04-07 02:00:00,265.0,160.0,295.0,235.0
55525,85,2015-06-03 14:00:00,322.0,217.0,352.0,292.0
55526,85,2015-07-07 14:00:00,356.0,251.0,386.0,326.0
55527,85,2015-10-27 13:00:00,468.0,363.0,498.0,438.0
55528,85,2015-11-17 13:00:00,489.0,384.0,519.0,459.0
55529,86,2015-02-03 01:00:00,37.0,247.0,232.0,217.0
55530,86,2015-02-15 01:00:00,49.0,259.0,244.0,229.0
55531,86,2015-06-24 14:00:00,178.0,388.0,373.0,358.0
55532,86,2015-12-06 13:00:00,343.0,553.0,538.0,523.0
55533,87,2015-04-10 02:00:00,118.0,193.0,193.0,178.0
55534,87,2015-05-10 14:00:00,148.0,223.0,223.0,208.0
55535,87,2015-07-08 14:00:00,207.0,282.0,282.0,267.0
55536,87,2015-10-22 14:00:00,313.0,388.0,388.0,373.0
55537,89,2015-02-11 01:00:00,45.0,195.0,75.0,45.0
55538,89,2015-11-06 01:00:00,313.0,463.0,343.0,313.0
55539,90,2015-02-25 13:00:00,164.0,119.0,254.0,104.0
55540,90,2015-11-04 01:00:00,416.0,371.0,506.0,356.0
55541,90,2015-12-21 13:00:00,463.0,418.0,553.0,403.0
55542,91,2015-01-15 01:00:00,33.0,63.0,198.0,108.0
55543,91,2015-03-24 01:00:00,101.0,131.0,266.0,176.0
55544,91,2015-03-27 13:00:00,104.0,134.0,269.0,179.0
55545,91,2015-04-26 02:00:00,134.0,164.0,299.0,209.0
55546,91,2015-07-20 02:00:00,219.0,249.0,384.0,294.0
55547,91,2015-08-07 14:00:00,237.0,267.0,402.0,312.0
55548,91,2015-12-20 01:00:00,372.0,402.0,537.0,447.0
55549,92,2015-06-07 14:00:00,356.0,191.0,266.0,221.0
55550,92,2015-06-12 02:00:00,361.0,196.0,271.0,226.0
55551,92,2015-12-09 01:00:00,541.0,376.0,451.0,406.0
55552,93,2015-01-12 01:00:00,180.0,135.0,225.0,135.0
55553,93,2015-02-04 13:00:00,203.0,158.0,248.0,158.0
55554,93,2015-02-28 13:00:00,227.0,182.0,272.0,182.0
55555,93,2015-12-23 13:00:00,525.0,480.0,570.0,480.0
55556,94,2015-03-17 01:00:00,244.0,94.0,199.0,199.0
55557,94,2015-08-17 02:00:00,397.0,247.0,352.0,352.0
55558,95,2015-01-25 13:00:00,223.0,148.0,208.0,238.0
55559,95,2015-03-08 13:00:00,265.0,190.0,250.0,280.0
55560,95,2015-05-25 02:00:00,343.0,268.0,328.0,358.0
55561,95,2015-06-03 02:00:00,352.0,277.0,337.0,367.0
